country,year,emissions
Reunion,1969.0,0.496214424
Romania,1969.0,5.579839426
Russia,1969.0,10.73065715
Rwanda,1969.0,0.016138378
Samoa,1969.0,0.209849076
Sao Tome and Principe,1969.0,0.204530347
Saudi Arabia,1969.0,6.372430173
Senegal,1969.0,0.123845273
Seychelles,1969.0,0.145042194
Sierra Leone,1969.0,0.434778967
Singapore,1969.0,3.538295853
Slovak Republic,1969.0,9.718847427
Solomon Islands,1969.0,0.232067511
Somalia,1969.0,0.045724024
South Africa,1969.0,6.534145155
Spain,1969.0,2.897267117
Sri Lanka,1969.0,0.35147052
Sudan,1969.0,0.3659315
Suriname,1969.0,4.137966042
Swaziland,1969.0,0.701879006
Sweden,1969.0,10.82059563
Switzerland,1969.0,6.229943174
Syria,1969.0,1.176534747
Taiwan,1969.0,1.843345937
Tanzania,1969.0,0.136258218
Thailand,1969.0,0.406180762
Togo,1969.0,0.119880971
Tonga,1969.0,0.132723609
Trinidad and Tobago,1969.0,4.089985976
Tunisia,1969.0,0.767567119
Turkey,1969.0,1.117920735
Uganda,1969.0,0.12852756
United Arab Emirates,1969.0,101.9449467
United Kingdom,1969.0,11.34137055
United States,1969.0,19.38771512
Uruguay,1969.0,2.00235664
Vanuatu,1969.0,0.530472
Venezuela,1969.0,6.676687375
Vietnam,1969.0,0.616698559
Zambia,1969.0,1.067141913
Zimbabwe,1969.0,1.340350732
Afghanistan,1970.0,0.139742009
Albania,1970.0,1.752982028
Algeria,1970.0,1.096570915
Angola,1970.0,0.604477226
Antigua and Barbuda,1970.0,7.044078857
Argentina,1970.0,3.449364069
Australia,1970.0,11.5965694
Austria,1970.0,6.789261266
Bahamas,1970.0,15.1977658
Bahrain,1970.0,12.23502833
Bangladesh,1970.0,0.056907689
Barbados,1970.0,1.798041015
Belgium,1970.0,13.05041046
Belize,1970.0,0.989079257
Benin,1970.0,0.099081432
Bermuda,1970.0,4.391641714
Bhutan,1970.0,0.012146147
Bolivia,1970.0,0.589578454
Brazil,1970.0,0.975797824
British Virgin Islands,1970.0,1.868841318
Brunei,1970.0,65.63112902
Bulgaria,1970.0,7.212770365
Burkina Faso,1970.0,0.024623366
Burundi,1970.0,0.017741099
Cambodia,1970.0,0.169117038
Cameroon,1970.0,0.093250819
Canada,1970.0,15.72302558
Cape Verde,1970.0,0.133682366
Cayman Islands,1970.0,3.841452768
Chad,1970.0,0.034100084
Chile,1970.0,2.574974117
China,1970.0,0.947122148
Colombia,1970.0,1.331563604
Comoros,1970.0,0.123232731
"Congo, Dem. Rep.",1970.0,0.133879318
"Congo, Rep.",1970.0,0.428436178
Costa Rica,1970.0,0.686853305
Cote d'Ivoire,1970.0,0.450851633
Cuba,1970.0,2.145588516
Cyprus,1970.0,2.778071969
Denmark,1970.0,12.59864662
Djibouti,1970.0,0.862093857
Dominica,1970.0,0.361115801
Ecuador,1970.0,0.717068645
Egypt,1970.0,0.603638222
El Salvador,1970.0,0.382730453
Equatorial Guinea,1970.0,0.126042573
Ethiopia,1970.0,0.057102968
Faeroe Islands,1970.0,6.658538062
Fiji,1970.0,1.000214515
Finland,1970.0,8.769434985
France,1970.0,8.647469615
French Guiana,1970.0,2.114179417
French Polynesia,1970.0,1.752771965
Gabon,1970.0,3.933077255
Gambia,1970.0,0.103925249
Germany,1970.0,13.13717155
Ghana,1970.0,0.302394422
Gibraltar,1970.0,2.825775398
Greece,1970.0,2.748018633
Greenland,1970.0,8.212903735
Grenada,1970.0,0.46613626
Guadeloupe,1970.0,0.950854467
Guatemala,1970.0,0.422013967
Guinea,1970.0,0.190675533
Guinea-Bissau,1970.0,0.11554954
Guyana,1970.0,2.192659931
Haiti,1970.0,0.081747155
Honduras,1970.0,0.516949085
"Hong Kong, China",1970.0,2.122318868
Hungary,1970.0,6.785634193
Iceland,1970.0,6.808720519
India,1970.0,0.352291988
Indonesia,1970.0,0.30262876
Iran,1970.0,3.210219036
Iraq,1970.0,2.38546992
Ireland,1970.0,6.551198889
Israel,1970.0,5.817442431
Italy,1970.0,5.564280706
Jamaica,1970.0,2.671972803
Japan,1970.0,7.412508012
Jordan,1970.0,0.934857902
Kenya,1970.0,0.274047238
Kiribati,1970.0,0.501241712
Kuwait,1970.0,33.24693971
Lebanon,1970.0,1.584637497
Liberia,1970.0,1.008559559
Libya,1970.0,16.21313942
Luxembourg,1970.0,40.52765854
"Macao, China",1970.0,0.818077385
Madagascar,1970.0,0.148370475
Malawi,1970.0,0.100339566
Malaysia,1970.0,1.33836229
Mali,1970.0,0.0334216
Malta,1970.0,2.185939938
Martinique,1970.0,1.114998418
Mauritania,1970.0,0.378460732
Mauritius,1970.0,0.603083304
Mexico,1970.0,2.199080936
Mongolia,1970.0,2.223115249
Montserrat,1970.0,1.261974416
Morocco,1970.0,0.476355479
Mozambique,1970.0,0.31572465
Myanmar,1970.0,0.17643748
Nauru,1970.0,10.16479285
Nepal,1970.0,0.019074994
Netherlands,1970.0,10.951822
New Caledonia,1970.0,22.7741105
New Zealand,1970.0,5.033934519
Nicaragua,1970.0,0.58558784
Niger,1970.0,0.04947072
Nigeria,1970.0,0.375505984
Niue,1970.0,0.714610537
Norway,1970.0,7.223858635
Oman,1970.0,0.320713003
Pakistan,1970.0,0.34571738
Panama,1970.0,1.459553952
Papua New Guinea,1970.0,0.284634891
Paraguay,1970.0,0.299831192
Peru,1970.0,1.348531728
Philippines,1970.0,0.698966442
Poland,1970.0,9.358227862
Portugal,1970.0,1.756861311
Qatar,1970.0,69.81485411
Reunion,1970.0,0.690332745
Romania,1970.0,5.930202664
Russia,1970.0,11.22968003
Rwanda,1970.0,0.015649987
Samoa,1970.0,0.206059073
Sao Tome and Principe,1970.0,0.199194169
Saudi Arabia,1970.0,7.846189936
Senegal,1970.0,0.319560964
Seychelles,1970.0,0.567826194
Sierra Leone,1970.0,0.336531151
Singapore,1970.0,8.779073066
Slovak Republic,1970.0,11.05885205
Solomon Islands,1970.0,0.251680644
Somalia,1970.0,0.060072468
South Africa,1970.0,6.654888318
Spain,1970.0,3.459985409
Sri Lanka,1970.0,0.286508919
Sudan,1970.0,0.413353439
Suriname,1970.0,4.323609018
Swaziland,1970.0,0.822611342
Sweden,1970.0,11.48483349
Switzerland,1970.0,6.531397326
Syria,1970.0,1.0456421
Taiwan,1970.0,1.97097776
Tanzania,1970.0,0.129907777
Thailand,1970.0,0.41647482
Togo,1970.0,0.131122653
Tonga,1970.0,0.304219164
Trinidad and Tobago,1970.0,9.298739844
Tunisia,1970.0,0.730186451
Turkey,1970.0,1.202226606
Uganda,1970.0,0.152940617
United Arab Emirates,1970.0,65.78527231
United Kingdom,1970.0,11.73509611
United States,1970.0,20.66471465
Uruguay,1970.0,2.044058685
Vanuatu,1970.0,0.472325991
Venezuela,1970.0,6.98029969
Western Sahara,1970.0,0.908407332
Vietnam,1970.0,0.627597125
Zambia,1970.0,0.910722827
Zimbabwe,1970.0,1.567737416
Afghanistan,1971.0,0.154457025
Albania,1971.0,1.988592664
Algeria,1971.0,1.317742925
Angola,1971.0,0.563847364
Antigua and Barbuda,1971.0,6.390800453
Argentina,1971.0,3.648298969
Australia,1971.0,11.761816
Austria,1971.0,6.955570959
Bahamas,1971.0,38.71746945
Bahrain,1971.0,13.84612114
Bangladesh,1971.0,0.053188188
Barbados,1971.0,2.018003594
Belgium,1971.0,12.57850373
Belize,1971.0,1.144247157
Benin,1971.0,0.100846434
Bermuda,1971.0,4.416741554
Bhutan,1971.0,0.011717248
Bolivia,1971.0,0.708790671
Brazil,1971.0,1.042472414
British Virgin Islands,1971.0,2.204850671
Brunei,1971.0,57.37475511
Bulgaria,1971.0,7.527687184
Burkina Faso,1971.0,0.025377216
Burundi,1971.0,0.020658068
Cambodia,1971.0,0.035419278
Cameroon,1971.0,0.115397184
Canada,1971.0,15.99096401
Cape Verde,1971.0,0.12961549
Cayman Islands,1971.0,4.398240704
Chad,1971.0,0.040168369
Chile,1971.0,2.777929014
China,1971.0,1.047967861
Colombia,1971.0,1.38705355
Comoros,1971.0,0.120474835
"Congo, Dem. Rep.",1971.0,0.142127829
"Congo, Rep.",1971.0,0.498308971
Costa Rica,1971.0,0.819821998
Cote d'Ivoire,1971.0,0.478475499
Cuba,1971.0,2.213831416
Cyprus,1971.0,3.034953496
Denmark,1971.0,11.50555456
Djibouti,1971.0,0.940614937
Dominica,1971.0,0.358638292
Ecuador,1971.0,0.686752218
Egypt,1971.0,0.627055003
El Salvador,1971.0,0.393722267
Equatorial Guinea,1971.0,0.231649661
Ethiopia,1971.0,0.062182403
Faeroe Islands,1971.0,6.68755994
Fiji,1971.0,1.034552161
Finland,1971.0,8.778091179
France,1971.0,9.037871603
French Guiana,1971.0,2.041817483
French Polynesia,1971.0,1.983867261
Gabon,1971.0,5.271791223
Gambia,1971.0,0.116418871
Germany,1971.0,13.24500653
Ghana,1971.0,0.257575848
Gibraltar,1971.0,3.247711839
Greece,1971.0,3.148401936
Greenland,1971.0,9.897371011
Grenada,1971.0,0.506338078
Guadeloupe,1971.0,1.056470027
Guatemala,1971.0,0.43624733
Guinea,1971.0,0.194000013
Guinea-Bissau,1971.0,0.119465165
Guyana,1971.0,2.054912149
Haiti,1971.0,0.084130171
Honduras,1971.0,0.481701496
"Hong Kong, China",1971.0,2.286597227
Hungary,1971.0,6.690408873
Iceland,1971.0,7.126935853
India,1971.0,0.363275029
Indonesia,1971.0,0.321105049
Iran,1971.0,3.462628091
Iraq,1971.0,2.786225444
Ireland,1971.0,7.503568323
Israel,1971.0,5.532616968
Italy,1971.0,5.801855764
Jamaica,1971.0,3.03471646
Japan,1971.0,7.584418988
Jordan,1971.0,0.945594645
Kenya,1971.0,0.316110365
Kiribati,1971.0,0.653580208
Kuwait,1971.0,33.45344538
Lebanon,1971.0,2.102759968
Liberia,1971.0,1.030748331
Libya,1971.0,10.40644481
Luxembourg,1971.0,38.53339561
"Macao, China",1971.0,0.895439691
Madagascar,1971.0,0.152649071
Malawi,1971.0,0.10761467
Malaysia,1971.0,1.491196388
Maldives,1971.0,0.030732781
Mali,1971.0,0.037034455
Malta,1971.0,2.175790702
Martinique,1971.0,1.637515626
Mauritania,1971.0,0.342507918
Mauritius,1971.0,0.471367967
Mexico,1971.0,2.363829973
Mongolia,1971.0,2.300318908
Montserrat,1971.0,1.261540226
Morocco,1971.0,0.522234516
Mozambique,1971.0,0.374042628
Myanmar,1971.0,0.190393982
Nauru,1971.0,13.29505968
Nepal,1971.0,0.016242865
Netherlands,1971.0,10.7551068
New Caledonia,1971.0,22.11641275
New Zealand,1971.0,5.243594364
Nicaragua,1971.0,0.609510466
Niger,1971.0,0.051276155
Nigeria,1971.0,0.54945001
Niue,1971.0,0.738800457
Norway,1971.0,6.961662942
Oman,1971.0,2.76187461
Pakistan,1971.0,0.31893092
Panama,1971.0,1.676983011
Papua New Guinea,1971.0,0.329603289
Paraguay,1971.0,0.249309388
Peru,1971.0,1.372595524
Philippines,1971.0,0.756043895
Poland,1971.0,9.548425687
Portugal,1971.0,1.87864827
Qatar,1971.0,77.42153794
Reunion,1971.0,0.701749909
Romania,1971.0,6.145423387
Russia,1971.0,11.85497515
Rwanda,1971.0,0.01612138
Samoa,1971.0,0.253699399
Sao Tome and Principe,1971.0,0.146016407
Saudi Arabia,1971.0,9.919794034
Senegal,1971.0,0.31978029
Seychelles,1971.0,0.624515055
Sierra Leone,1971.0,0.304136253
Singapore,1971.0,7.852526786
Slovak Republic,1971.0,11.50788894
Solomon Islands,1971.0,0.287032744
Somalia,1971.0,0.051277861
South Africa,1971.0,7.294587551
Spain,1971.0,3.766081583
Sri Lanka,1971.0,0.248118874
Sudan,1971.0,0.412527149
Suriname,1971.0,4.590751615
Swaziland,1971.0,0.871472046
Sweden,1971.0,10.46172329
Switzerland,1971.0,6.741148378
Syria,1971.0,1.348371472
Taiwan,1971.0,2.112794387
Tanzania,1971.0,0.175442594
Thailand,1971.0,0.506422991
Togo,1971.0,0.145627967
Tonga,1971.0,0.214379819
Trinidad and Tobago,1971.0,8.28833731
Tunisia,1971.0,0.806012667
Turkey,1971.0,1.316816236
Uganda,1971.0,0.148096016
United Arab Emirates,1971.0,77.72506168
United Kingdom,1971.0,11.83821087
United States,1971.0,20.61159223
Uruguay,1971.0,2.061345617
Vanuatu,1971.0,0.666447042
Venezuela,1971.0,5.663338059
Western Sahara,1971.0,1.010551735
Vietnam,1971.0,0.533668526
Zambia,1971.0,0.886060931
Zimbabwe,1971.0,1.623204295
Afghanistan,1972.0,0.121701178
Albania,1972.0,2.517372457
Algeria,1972.0,1.94148771
Angola,1972.0,0.72921732
Antigua and Barbuda,1972.0,5.547397618
Argentina,1972.0,3.636202343
Australia,1972.0,11.89647069
Austria,1972.0,7.465386491
Bahamas,1972.0,36.49163054
Bahrain,1972.0,16.12816076
Bangladesh,1972.0,0.051254824
Barbados,1972.0,2.081391093
Belgium,1972.0,13.49172112
Belize,1972.0,1.237678816
Benin,1972.0,0.130797478
Bermuda,1972.0,4.788855028
Bhutan,1972.0,0.011288477
Bolivia,1972.0,0.806896442
Botswana,1972.0,0.029742471
Brazil,1972.0,1.134125212
British Virgin Islands,1972.0,2.170909809
Brunei,1972.0,68.95998717
Bulgaria,1972.0,7.701808869
Burkina Faso,1972.0,0.026691801
Burundi,1972.0,0.02050028
Cambodia,1972.0,0.016483716
Cameroon,1972.0,0.119505432
Canada,1972.0,17.05605798
Cape Verde,1972.0,0.175708825
Cayman Islands,1972.0,5.197996409
Chad,1972.0,0.031555005
Chile,1972.0,2.839963261
China,1972.0,1.085901867
Colombia,1972.0,1.406419992
Comoros,1972.0,0.117804552
"Congo, Dem. Rep.",1972.0,0.140977354
"Congo, Rep.",1972.0,0.467757616
Costa Rica,1972.0,0.923911497
Cote d'Ivoire,1972.0,0.509996196
Cuba,1972.0,2.308099976
Cyprus,1972.0,3.829294955
Denmark,1972.0,11.94800546
Djibouti,1972.0,1.0497994
Dominica,1972.0,0.357788403
Ecuador,1972.0,0.725453622
Egypt,1972.0,0.678841622
El Salvador,1972.0,0.426469519
Equatorial Guinea,1972.0,0.320124558
Ethiopia,1972.0,0.045948624
Faeroe Islands,1972.0,5.972985814
Fiji,1972.0,1.067214888
Finland,1972.0,9.507781929
France,1972.0,9.320518209
French Guiana,1972.0,1.97644945
French Polynesia,1972.0,1.828637763
Gabon,1972.0,4.963656034
Gambia,1972.0,0.135304127
Germany,1972.0,13.27670135
Ghana,1972.0,0.26436668
Gibraltar,1972.0,2.93509439
Greece,1972.0,3.558903001
Greenland,1972.0,11.48471586
Grenada,1972.0,0.507653858
Guadeloupe,1972.0,1.161611657
Guatemala,1972.0,0.471050911
Guinea,1972.0,0.196852085
Guinea-Bissau,1972.0,0.104946811
Guyana,1972.0,2.122793117
Haiti,1972.0,0.080434991
Honduras,1972.0,0.540656133
"Hong Kong, China",1972.0,2.282028095
Hungary,1972.0,6.679466031
Iceland,1972.0,7.080802205
India,1972.0,0.375651318
Indonesia,1972.0,0.348061349
Iran,1972.0,3.522940668
Iraq,1972.0,2.761587342
Ireland,1972.0,7.255809342
Israel,1972.0,5.581223235
Italy,1972.0,6.083147884
Jamaica,1972.0,3.26688559
Japan,1972.0,8.003161914
Jordan,1972.0,1.050590891
Kenya,1972.0,0.320450511
Kiribati,1972.0,0.560689138
Kuwait,1972.0,31.74464585
Lebanon,1972.0,2.199219686
Liberia,1972.0,0.990427619
Libya,1972.0,7.019160831
Luxembourg,1972.0,38.90755131
"Macao, China",1972.0,0.908447381
Madagascar,1972.0,0.18626863
Malawi,1972.0,0.113486716
Malaysia,1972.0,1.562820331
Maldives,1972.0,0.029745969
Mali,1972.0,0.039312321
Malta,1972.0,2.770052641
Martinique,1972.0,2.392874641
Mauritania,1972.0,0.372324163
Mauritius,1972.0,0.808146176
Mexico,1972.0,2.40458325
Mongolia,1972.0,2.413916714
Montserrat,1972.0,1.259373748
Morocco,1972.0,0.499915359
Mozambique,1972.0,0.333926069
Myanmar,1972.0,0.178289074
Nauru,1972.0,11.41924959
Nepal,1972.0,0.021461407
Netherlands,1972.0,11.92466582
New Caledonia,1972.0,14.91766847
New Zealand,1972.0,5.526442972
Nicaragua,1972.0,0.630005276
Niger,1972.0,0.054519282
Nigeria,1972.0,0.688175703
Niue,1972.0,0.775685777
Norway,1972.0,7.478658818
Oman,1972.0,2.655647635
Pakistan,1972.0,0.301624681
Panama,1972.0,1.755976148
Papua New Guinea,1972.0,0.492491
Paraguay,1972.0,0.274329265
Peru,1972.0,1.303403726
Philippines,1972.0,0.704218569
Poland,1972.0,9.972167532
Portugal,1972.0,2.080119991
Qatar,1972.0,83.44747357
Reunion,1972.0,0.732309642
Romania,1972.0,6.404391524
Russia,1972.0,12.40498362
Rwanda,1972.0,0.016545936
Samoa,1972.0,0.250575184
Sao Tome and Principe,1972.0,0.143050354
Saudi Arabia,1972.0,11.14488349
Senegal,1972.0,0.333028978
Seychelles,1972.0,0.813504169
Sierra Leone,1972.0,0.252306684
Singapore,1972.0,10.33070649
Slovak Republic,1972.0,11.51514877
Solomon Islands,1972.0,0.319175483
Somalia,1972.0,0.063880393
South Africa,1972.0,7.234083195
Spain,1972.0,4.196813607
Sri Lanka,1972.0,0.263555482
Sudan,1972.0,0.43252376
Suriname,1972.0,4.683597747
Swaziland,1972.0,0.807505852
Sweden,1972.0,10.44281399
Switzerland,1972.0,6.853357376
Syria,1972.0,1.139053732
Taiwan,1972.0,2.3592758
Tanzania,1972.0,0.149398439
Thailand,1972.0,0.558303235
Togo,1972.0,0.17962127
Tonga,1972.0,0.254785922
Trinidad and Tobago,1972.0,8.363536496
Tunisia,1972.0,0.88936148
Turkey,1972.0,1.453340778
Uganda,1972.0,0.138065928
United Arab Emirates,1972.0,72.63649541
United Kingdom,1972.0,11.5863756
United States,1972.0,21.40459783
Uruguay,1972.0,2.153931093
Vanuatu,1972.0,0.686256161
Venezuela,1972.0,5.475284058
Western Sahara,1972.0,1.150005227
Vietnam,1972.0,0.490607774
Zambia,1972.0,0.918721363
Zimbabwe,1972.0,1.475705379
Afghanistan,1973.0,0.126901795
Albania,1973.0,2.305870622
Algeria,1973.0,2.545069699
Angola,1973.0,0.771936662
Antigua and Barbuda,1973.0,4.839987093
Argentina,1973.0,3.729145259
Australia,1973.0,12.69109603
Austria,1973.0,7.967406198
Bahamas,1973.0,43.37612724
Bahrain,1973.0,23.15614674
Bangladesh,1973.0,0.066063807
Barbados,1973.0,1.97709533
Belgium,1973.0,14.26992573
Belize,1973.0,1.131687243
Benin,1973.0,0.125521589
Bermuda,1973.0,7.97295693
Bhutan,1973.0,0.010868384
Bolivia,1973.0,0.762356227
Botswana,1973.0,0.067093538
Brazil,1973.0,1.282912896
British Virgin Islands,1973.0,2.498701973
Brunei,1973.0,69.52842719
Bulgaria,1973.0,7.967137848
Burkina Faso,1973.0,0.027340417
Burundi,1973.0,0.020357907
Cambodia,1973.0,0.017917812
Cameroon,1973.0,0.121269293
Canada,1973.0,16.87339602
Cape Verde,1973.0,0.207141164
Cayman Islands,1973.0,5.213424568
Chad,1973.0,0.041058624
Chile,1973.0,2.738881127
China,1973.0,1.102640383
Colombia,1973.0,1.471589944
Comoros,1973.0,0.115034033
"Congo, Dem. Rep.",1973.0,0.14495142
"Congo, Rep.",1973.0,0.83445471
Costa Rica,1973.0,1.047520357
Cote d'Ivoire,1973.0,0.519147705
Cuba,1973.0,2.444836173
Cyprus,1973.0,3.936439773
Denmark,1973.0,11.80396143
Djibouti,1973.0,0.931291748
Dominica,1973.0,0.357748507
Ecuador,1973.0,0.807029836
Egypt,1973.0,0.619459527
El Salvador,1973.0,0.487625482
Equatorial Guinea,1973.0,0.111798417
Ethiopia,1973.0,0.055634549
Faeroe Islands,1973.0,6.382280972
Fiji,1973.0,1.138085502
Finland,1973.0,10.57782176
France,1973.0,9.937511769
French Guiana,1973.0,2.189871843
French Polynesia,1973.0,1.712539229
Gabon,1973.0,9.396205793
Gambia,1973.0,0.123611764
Germany,1973.0,13.82791189
Ghana,1973.0,0.262302435
Gibraltar,1973.0,3.357619673
Greece,1973.0,4.180053798
Greenland,1973.0,11.41748952
Grenada,1973.0,0.587682181
Guadeloupe,1973.0,1.244762516
Guatemala,1973.0,0.496937077
Guinea,1973.0,0.188836716
Guinea-Bissau,1973.0,0.169830926
Guyana,1973.0,2.437936673
Haiti,1973.0,0.084982309
Honduras,1973.0,0.516623018
"Hong Kong, China",1973.0,2.241107481
Hungary,1973.0,7.002123006
Iceland,1973.0,8.241133885
India,1973.0,0.377949339
Indonesia,1973.0,0.38484086
Iran,1973.0,4.18909888
Iraq,1973.0,2.773089696
Ireland,1973.0,7.408886385
Israel,1973.0,6.155084628
Italy,1973.0,6.508083385
Jamaica,1973.0,4.243998637
Japan,1973.0,8.47138969
Jordan,1973.0,1.167393573
Kenya,1973.0,0.312831997
Kiribati,1973.0,0.786348982
Kuwait,1973.0,26.04403932
Lebanon,1973.0,2.686592698
Liberia,1973.0,0.94651226
Libya,1973.0,6.441788508
Luxembourg,1973.0,40.31769249
"Macao, China",1973.0,0.884606917
Madagascar,1973.0,0.151312934
Malawi,1973.0,0.115109651
Malaysia,1973.0,1.491274444
Maldives,1973.0,0.0287602
Mali,1973.0,0.042054479
Malta,1973.0,2.660132853
Martinique,1973.0,2.890548748
Mauritania,1973.0,0.379338346
Mauritius,1973.0,0.783496597
Mexico,1973.0,2.541404515
Mongolia,1973.0,2.485209918
Montserrat,1973.0,1.255707763
Morocco,1973.0,0.584459619
Mozambique,1973.0,0.352542271
Myanmar,1973.0,0.145960266
Nauru,1973.0,12.28990576
Nepal,1973.0,0.033036794
Netherlands,1973.0,12.39699835
New Caledonia,1973.0,21.77129394
New Zealand,1973.0,6.087137794
Nicaragua,1973.0,0.696130925
Niger,1973.0,0.069039549
Nigeria,1973.0,0.803193279
Niue,1973.0,0.823045267
Norway,1973.0,7.705420732
Oman,1973.0,2.577574371
Pakistan,1973.0,0.310365232
Panama,1973.0,1.978082424
Papua New Guinea,1973.0,0.507319182
Paraguay,1973.0,0.325555345
Peru,1973.0,1.378291092
Philippines,1973.0,0.816403014
Poland,1973.0,10.07078172
Portugal,1973.0,2.237567174
Qatar,1973.0,88.51274915
Reunion,1973.0,0.80348944
Romania,1973.0,6.947248991
Russia,1973.0,12.85542683
Rwanda,1973.0,0.016923984
Samoa,1973.0,0.248024261
Sao Tome and Principe,1973.0,0.186991352
Saudi Arabia,1973.0,14.36420774
Senegal,1973.0,0.343691042
Seychelles,1973.0,0.861077491
Sierra Leone,1973.0,0.19683041
Singapore,1973.0,9.680333216
Slovak Republic,1973.0,11.45928937
Solomon Islands,1973.0,0.368867577
Somalia,1973.0,0.070870276
South Africa,1973.0,7.115962578
Spain,1973.0,4.445121365
Sri Lanka,1973.0,0.269673771
Sudan,1973.0,0.423471407
Suriname,1973.0,5.700755835
Swaziland,1973.0,0.761125726
Sweden,1973.0,10.72642506
Switzerland,1973.0,7.329579074
Syria,1973.0,1.119071356
Taiwan,1973.0,2.595667483
Tanzania,1973.0,0.212664121
Thailand,1973.0,0.607990522
Togo,1973.0,0.177023414
Tonga,1973.0,0.295080208
Trinidad and Tobago,1973.0,9.470132118
Tunisia,1973.0,0.889314833
Turkey,1973.0,1.570037502
Uganda,1973.0,0.11466742
United Arab Emirates,1973.0,79.93607411
United Kingdom,1973.0,11.76813856
United States,1973.0,22.1679634
Uruguay,1973.0,2.046880112
Vanuatu,1973.0,0.586554048
Venezuela,1973.0,5.621981181
Western Sahara,1973.0,1.304176685
Vietnam,1973.0,0.522641718
Zambia,1973.0,1.002425269
Zimbabwe,1973.0,1.608881353
Afghanistan,1974.0,0.145014905
Albania,1974.0,1.850820857
Algeria,1974.0,2.055100819
Angola,1974.0,0.752610584
Antigua and Barbuda,1974.0,6.231117825
Argentina,1974.0,3.724958799
Australia,1974.0,12.58853754
Austria,1974.0,7.592675124
Bahamas,1974.0,39.91730194
Bahrain,1974.0,21.55976539
Bangladesh,1974.0,0.066990094
Barbados,1974.0,2.010094109
Belgium,1974.0,13.85066333
Belize,1974.0,1.169839413
Benin,1974.0,0.130944839
Bermuda,1974.0,8.241690197
Bhutan,1974.0,0.010465277
Bolivia,1974.0,0.756616938
Botswana,1974.0,0.111050538
Brazil,1974.0,1.357039172
British Virgin Islands,1974.0,2.470561812
Brunei,1974.0,54.54581809
Bulgaria,1974.0,8.207654429
Burkina Faso,1974.0,0.032596535
Burundi,1974.0,0.025222758
Cambodia,1974.0,0.01024556
Cameroon,1974.0,0.128054343
Canada,1974.0,17.04511867
Cape Verde,1974.0,0.214524617
Cayman Islands,1974.0,4.587155963
Chad,1974.0,0.037365678
Chile,1974.0,2.529493019
China,1974.0,1.100777286
Colombia,1974.0,1.557362925
Comoros,1974.0,0.111946469
"Congo, Dem. Rep.",1974.0,0.148712688
"Congo, Rep.",1974.0,1.076662193
Costa Rica,1974.0,0.953605588
Cote d'Ivoire,1974.0,0.550610321
Cuba,1974.0,2.463661901
Cyprus,1974.0,2.996127602
Denmark,1974.0,10.91903974
Djibouti,1974.0,0.939884473
Dominica,1974.0,0.408479667
Ecuador,1974.0,0.907476622
Egypt,1974.0,0.665374602
El Salvador,1974.0,0.476935018
Equatorial Guinea,1974.0,0.205687939
