Data Source,State,Technology,Year,Generation (MWh)
Modeled,UT,other,2024,68381.874
Modeled,UT,other,2026,68381.874
Modeled,UT,other,2028,68381.874
Modeled,UT,other,2030,68381.874
Modeled,UT,solar,2010,30.23902451
Modeled,UT,solar,2012,5658.022309
Modeled,UT,solar,2014,21099.84726
Modeled,UT,solar,2016,79410.55237
Modeled,UT,solar,2018,88790.46939
Modeled,UT,solar,2020,107411.8826
Modeled,UT,solar,2022,146029.3958
Modeled,UT,solar,2024,211318.5894
Modeled,UT,solar,2026,322722.1719
Modeled,UT,solar,2028,472018.9238
Modeled,UT,solar,2030,1625822.696
Modeled,UT,water,2010,657884.2774
Modeled,UT,water,2012,657884.2774
Modeled,UT,water,2014,657884.2774
Modeled,UT,water,2016,657884.2774
Modeled,UT,water,2018,657884.2774
Modeled,UT,water,2020,657884.2774
Modeled,UT,water,2022,657884.2774
Modeled,UT,water,2024,657884.2774
Modeled,UT,water,2026,657884.2774
Modeled,UT,water,2028,778894.4437
Modeled,UT,water,2030,778894.4437
Modeled,UT,wind,2010,588672
Modeled,UT,wind,2012,978425.424
Modeled,UT,wind,2014,978425.424
Modeled,UT,wind,2016,1392016.39
Modeled,UT,wind,2018,1392365.065
Modeled,UT,wind,2020,1392352.903
Modeled,UT,wind,2022,1392153.837
Modeled,UT,wind,2024,1391741.772
Modeled,UT,wind,2026,1391956.841
Modeled,UT,wind,2028,1389498.734
Modeled,UT,wind,2030,1498215.355
Modeled,VA,bio,2010,611357.9472
Modeled,VA,bio,2012,611357.9472
Modeled,VA,bio,2014,1004210.511
Modeled,VA,bio,2016,1374150.398
Modeled,VA,bio,2018,1534287.475
Modeled,VA,bio,2020,1534287.475
Modeled,VA,bio,2022,1534287.475
Modeled,VA,bio,2024,1534287.475
Modeled,VA,bio,2026,1534287.475
Modeled,VA,bio,2028,1534287.475
Modeled,VA,bio,2030,1534287.475
Modeled,VA,coal,2010,38293642.78
Modeled,VA,coal,2012,22972708.74
Modeled,VA,coal,2014,23825895.45
Modeled,VA,coal,2016,16339303.52
Modeled,VA,coal,2018,17656569.88
Modeled,VA,coal,2020,22911231.26
Modeled,VA,coal,2022,25114931.54
Modeled,VA,coal,2024,25798513.37
Modeled,VA,coal,2026,27081873.79
Modeled,VA,coal,2028,25493760.95
Modeled,VA,coal,2030,24534224.69
Modeled,VA,gas,2010,18058517.15
Modeled,VA,gas,2012,28400319.69
Modeled,VA,gas,2014,5361048.056
Modeled,VA,gas,2016,13776618.92
Modeled,VA,gas,2018,15637131.51
Modeled,VA,gas,2020,12207750.37
Modeled,VA,gas,2022,15739834.14
Modeled,VA,gas,2024,14622844.35
Modeled,VA,gas,2026,17854087.71
Modeled,VA,gas,2028,14051098.91
Modeled,VA,gas,2030,16729549.59
Modeled,VA,nuclear,2010,27975879.94
Modeled,VA,nuclear,2012,28804825.06
Modeled,VA,nuclear,2014,28804825.06
Modeled,VA,nuclear,2016,28804825.06
Modeled,VA,nuclear,2018,28804825.06
Modeled,VA,nuclear,2020,28804825.06
Modeled,VA,nuclear,2022,28804825.06
Modeled,VA,nuclear,2024,28804825.06
Modeled,VA,nuclear,2026,28804825.06
Modeled,VA,nuclear,2028,28804825.06
Modeled,VA,nuclear,2030,28804825.06
Modeled,VA,oil,2026,1218.436912
Modeled,VA,other,2010,932446.812
Modeled,VA,other,2012,992448.0159
Modeled,VA,other,2014,1042759.499
Modeled,VA,other,2016,1042759.499
Modeled,VA,other,2018,1042759.499
Modeled,VA,other,2020,1042759.499
Modeled,VA,other,2022,1042759.499
Modeled,VA,other,2024,1042759.499
Modeled,VA,other,2026,1042759.499
Modeled,VA,other,2028,1042759.499
Modeled,VA,other,2030,1042759.499
Modeled,VA,solar,2010,145.9261507
Modeled,VA,solar,2012,144.4705373
Modeled,VA,solar,2014,7052.324804
Modeled,VA,solar,2016,17643.47141
Modeled,VA,solar,2018,38154.66095
Modeled,VA,solar,2020,62853.81267
Modeled,VA,solar,2022,130350.5427
Modeled,VA,solar,2024,241475.5175
Modeled,VA,solar,2026,424565.8503
Modeled,VA,solar,2028,1336788.49
Modeled,VA,solar,2030,2164832.291
Modeled,VA,water,2010,1861250.579
Modeled,VA,water,2012,1861250.579
Modeled,VA,water,2014,1861250.579
Modeled,VA,water,2016,1861250.579
Modeled,VA,water,2018,1861250.579
Modeled,VA,water,2020,1861250.579
Modeled,VA,water,2022,1861250.579
Modeled,VA,water,2024,1861250.579
Modeled,VA,water,2026,1861250.579
Modeled,VA,water,2028,1956435.194
Modeled,VA,water,2030,1956435.194
Modeled,VA,wind,2018,16008.45986
Modeled,VA,wind,2020,359430.9742
Modeled,VA,wind,2022,771074.7915
Modeled,VA,wind,2024,770163.614
Modeled,VA,wind,2026,771121.6869
Modeled,VA,wind,2028,2013468.1
Modeled,VA,wind,2030,2010496.014
Modeled,VT,bio,2010,530334.6048
Modeled,VT,bio,2012,276955.0802
Modeled,VT,bio,2014,530334.6048
Modeled,VT,bio,2016,530334.6048
Modeled,VT,bio,2018,530334.6048
Modeled,VT,bio,2020,530334.6048
Modeled,VT,bio,2022,521717.1494
Modeled,VT,bio,2024,521717.1494
Modeled,VT,bio,2026,521717.1494
Modeled,VT,bio,2028,521717.1494
Modeled,VT,bio,2030,521717.1494
Modeled,VT,gas,2010,3305.76
Modeled,VT,gas,2012,6688.759904
Modeled,VT,gas,2014,3305.76
Modeled,VT,gas,2016,2975.8436
Modeled,VT,gas,2018,5538.910231
Modeled,VT,gas,2020,4963.908788
Modeled,VT,gas,2022,4963.908788
Modeled,VT,gas,2024,6976.903793
Modeled,VT,gas,2026,112629.107
Modeled,VT,gas,2028,123008.628
Modeled,VT,gas,2030,117536.3566
Modeled,VT,nuclear,2010,4776610.752
Modeled,VT,nuclear,2012,4776610.752
Modeled,VT,oil,2024,8758.24393
Modeled,VT,oil,2026,8758.24393
Modeled,VT,other,2010,14646.72
Modeled,VT,other,2012,12386.19631
Modeled,VT,other,2014,14646.72
Modeled,VT,other,2016,14646.72
Modeled,VT,other,2018,14646.72
Modeled,VT,other,2020,14646.72
Modeled,VT,other,2022,14406.28079
Modeled,VT,other,2024,14406.28079
Modeled,VT,other,2026,14646.72
Modeled,VT,other,2028,14406.28079
Modeled,VT,other,2030,14406.28079
Modeled,VT,solar,2010,1820.70803
Modeled,VT,solar,2012,14037.15688
Modeled,VT,solar,2014,90812.96142
Modeled,VT,solar,2016,101237.8835
Modeled,VT,solar,2018,159220.7401
Modeled,VT,solar,2020,228453.8478
Modeled,VT,solar,2022,299040.0243
Modeled,VT,solar,2024,370688.2897
Modeled,VT,solar,2026,442510.55
Modeled,VT,solar,2028,514090.1712
Modeled,VT,solar,2030,586842.0675
Modeled,VT,water,2010,1055974.117
Modeled,VT,water,2012,1055974.117
Modeled,VT,water,2014,1055974.117
Modeled,VT,water,2016,1055974.117
Modeled,VT,water,2018,1055974.117
Modeled,VT,water,2020,1055974.117
Modeled,VT,water,2022,1055974.117
Modeled,VT,water,2024,1055974.117
Modeled,VT,water,2026,1055974.117
Modeled,VT,water,2028,1096796.552
Modeled,VT,water,2030,1096796.552
Modeled,VT,wind,2010,16293.6
Modeled,VT,wind,2012,354302.2708
Modeled,VT,wind,2014,453936.0694
Modeled,VT,wind,2016,2940646.239
Modeled,VT,wind,2018,4471915.195
Modeled,VT,wind,2020,4807699.422
Modeled,VT,wind,2022,4789165.378
Modeled,VT,wind,2024,4791026.292
Modeled,VT,wind,2026,4819451.626
Modeled,VT,wind,2028,4818970.68
Modeled,VT,wind,2030,4820762.155
Modeled,WA,bio,2010,1078474.001
Modeled,WA,bio,2012,338154.7837
Modeled,WA,bio,2014,606758.3408
Modeled,WA,bio,2016,771171.8361
Modeled,WA,bio,2018,773404.632
Modeled,WA,bio,2020,773404.632
Modeled,WA,bio,2022,773404.632
Modeled,WA,bio,2024,773404.632
Modeled,WA,bio,2026,773404.632
Modeled,WA,bio,2028,773404.632
Modeled,WA,bio,2030,773404.632
Modeled,WA,coal,2010,9930686.4
Modeled,WA,coal,2012,9930686.4
Modeled,WA,coal,2014,1760978.129
Modeled,WA,coal,2016,6857680.063
Modeled,WA,coal,2018,9829069.441
Modeled,WA,coal,2020,4965343.2
Modeled,WA,coal,2022,4965343.2
Modeled,WA,coal,2024,4965343.2
Modeled,WA,gas,2010,265476.8975
Modeled,WA,gas,2012,265079.753
Modeled,WA,gas,2014,263197.5626
Modeled,WA,gas,2016,240556.2928
Modeled,WA,gas,2018,291981.9745
Modeled,WA,gas,2020,331945.4331
Modeled,WA,gas,2022,335469.1484
Modeled,WA,gas,2024,451966.8422
Modeled,WA,gas,2026,766227.6155
Modeled,WA,gas,2028,2011596.169
Modeled,WA,gas,2030,2999812.382
Modeled,WA,nuclear,2010,8671811.328
Modeled,WA,nuclear,2012,8756385.381
Modeled,WA,nuclear,2014,8756385.381
Modeled,WA,nuclear,2016,8756385.381
Modeled,WA,nuclear,2018,8756385.381
Modeled,WA,nuclear,2020,8756385.381
Modeled,WA,nuclear,2022,8756385.381
Modeled,WA,nuclear,2024,8756385.381
Modeled,WA,nuclear,2026,8756385.381
Modeled,WA,nuclear,2028,8756385.381
Modeled,WA,nuclear,2030,8756385.381
Modeled,WA,other,2010,176676.06
Modeled,WA,other,2012,295680.66
Modeled,WA,other,2014,295680.66
Modeled,WA,other,2016,295680.66
Modeled,WA,other,2018,295680.66
Modeled,WA,other,2020,295680.66
Modeled,WA,other,2022,295680.66
Modeled,WA,other,2024,295680.66
Modeled,WA,other,2026,295680.66
Modeled,WA,other,2028,295680.66
Modeled,WA,other,2030,295680.66
Modeled,WA,solar,2010,1212.054507
Modeled,WA,solar,2012,16556.88971
Modeled,WA,solar,2014,35318.27036
Modeled,WA,solar,2016,143001.8157
Modeled,WA,solar,2018,363628.9418
Modeled,WA,solar,2020,737629.1598
Modeled,WA,solar,2022,1498578.958
Modeled,WA,solar,2024,1510523.427
Modeled,WA,solar,2026,1503373.928
Modeled,WA,solar,2028,1533307.684
Modeled,WA,solar,2030,1565097.171
Modeled,WA,water,2010,90345156.18
Modeled,WA,water,2012,90380607.39
Modeled,WA,water,2014,90394659
Modeled,WA,water,2016,90394659
Modeled,WA,water,2018,90394659
Modeled,WA,water,2020,90394659
Modeled,WA,water,2022,90394659
Modeled,WA,water,2024,90394659
Modeled,WA,water,2026,90558860.77
Modeled,WA,water,2028,90558860.77
Modeled,WA,water,2030,90558860.77
Modeled,WA,wind,2010,5795294.508
Modeled,WA,wind,2012,7832904.246
Modeled,WA,wind,2014,8711806.5
Modeled,WA,wind,2016,8681498.989
Modeled,WA,wind,2018,8625527.499
Modeled,WA,wind,2020,8696973.88
Modeled,WA,wind,2022,8657044.577
Modeled,WA,wind,2024,8666355.104
Modeled,WA,wind,2026,8134049.027
Modeled,WA,wind,2028,8059352.335
Modeled,WA,wind,2030,6681402.337
Modeled,WI,bio,2010,421545.532
Modeled,WI,bio,2012,392499.6163
Modeled,WI,bio,2014,435513.809
Modeled,WI,bio,2016,712217.8413
Modeled,WI,bio,2018,711282.1043
Modeled,WI,bio,2020,712354.3755
Modeled,WI,bio,2022,656718.9701
Modeled,WI,bio,2024,348167.9668
Modeled,WI,bio,2026,383927.6148
Modeled,WI,bio,2028,401955.1062
Modeled,WI,bio,2030,401891.1778
Modeled,WI,coal,2010,48819612.73
Modeled,WI,coal,2012,39074233.51
Modeled,WI,coal,2014,47766883.64
Modeled,WI,coal,2016,48055252.57
Modeled,WI,coal,2018,50579796.4
Modeled,WI,coal,2020,52225235.56
Modeled,WI,coal,2022,50834821.11
Modeled,WI,coal,2024,50424855.72
Modeled,WI,coal,2026,50449164.96
Modeled,WI,coal,2028,48332180.17
Modeled,WI,coal,2030,47778063.63
Modeled,WI,gas,2010,2442125.352
Modeled,WI,gas,2012,14771438.6
Modeled,WI,gas,2014,5919077.606
Modeled,WI,gas,2016,6480328.119
Modeled,WI,gas,2018,7636507.439
Modeled,WI,gas,2020,7308357.689
Modeled,WI,gas,2022,5188921.161
Modeled,WI,gas,2024,4978981.752
Modeled,WI,gas,2026,4622611.165
Modeled,WI,gas,2028,3892315.077
Modeled,WI,gas,2030,3736460.743
Modeled,WI,nuclear,2010,13833792
Modeled,WI,nuclear,2012,15482659.53
Modeled,WI,nuclear,2014,11008415.94
Modeled,WI,nuclear,2016,11008415.94
Modeled,WI,nuclear,2018,11008415.94
Modeled,WI,nuclear,2020,11008415.94
Modeled,WI,nuclear,2022,11008415.94
Modeled,WI,nuclear,2024,11008415.94
Modeled,WI,nuclear,2026,11008415.94
Modeled,WI,nuclear,2028,11008415.94
Modeled,WI,nuclear,2030,6269354.053
Modeled,WI,other,2010,311654.739
Modeled,WI,other,2012,338659.629
Modeled,WI,other,2014,334997.949
Modeled,WI,other,2016,334997.949
Modeled,WI,other,2018,334997.949
Modeled,WI,other,2020,334997.949
Modeled,WI,other,2022,334997.949
Modeled,WI,other,2024,334997.949
Modeled,WI,other,2026,334997.949
Modeled,WI,other,2028,334997.949
Modeled,WI,other,2030,334997.949
Modeled,WI,solar,2010,459.1157441
Modeled,WI,solar,2012,15480.34118
Modeled,WI,solar,2014,31474.04431
Modeled,WI,solar,2016,46921.06754
Modeled,WI,solar,2018,109768.1682
Modeled,WI,solar,2020,167900.9155
Modeled,WI,solar,2022,238955.2382
Modeled,WI,solar,2024,312070.0881
Modeled,WI,solar,2026,387060.2019
Modeled,WI,solar,2028,457649.066
Modeled,WI,solar,2030,521812.6446
Modeled,WI,water,2010,1330877.861
Modeled,WI,water,2012,1332929.457
Modeled,WI,water,2014,1332929.457
Modeled,WI,water,2016,2443325.774
Modeled,WI,water,2018,2546074.691
Modeled,WI,water,2020,2562068.835
Modeled,WI,water,2022,2562068.835
Modeled,WI,water,2024,2562068.835
Modeled,WI,water,2026,2562068.835
Modeled,WI,water,2028,2587366.686
Modeled,WI,water,2030,2587366.686
Modeled,WI,wind,2010,1231244.28
Modeled,WI,wind,2012,1917116.541
Modeled,WI,wind,2014,1918359.142
Modeled,WI,wind,2016,2627851.7
Modeled,WI,wind,2018,2630172.077
Modeled,WI,wind,2020,2643956.986
Modeled,WI,wind,2022,2644196.175
Modeled,WI,wind,2024,2589935.405
Modeled,WI,wind,2026,3729544.095
Modeled,WI,wind,2028,6799864.203
Modeled,WI,wind,2030,9127942.092
Modeled,WV,coal,2010,77958721.47
Modeled,WV,coal,2012,77211684.04
Modeled,WV,coal,2014,89479220.77
Modeled,WV,coal,2016,91878658.58
Modeled,WV,coal,2018,92801115.51
Modeled,WV,coal,2020,93033203.36
Modeled,WV,coal,2022,93056714.7
Modeled,WV,coal,2024,93058954.76
Modeled,WV,coal,2026,93053317
Modeled,WV,coal,2028,93056499.59
Modeled,WV,coal,2030,93058276.03
Modeled,WV,gas,2010,31939.58763
Modeled,WV,gas,2012,40701.2
Modeled,WV,gas,2014,40701.2
Modeled,WV,gas,2016,40701.2
Modeled,WV,gas,2018,40701.2
Modeled,WV,gas,2020,40701.2
Modeled,WV,gas,2022,56657.81881
Modeled,WV,gas,2024,41816.5349
Modeled,WV,gas,2026,41965.54231
Modeled,WV,gas,2028,40274.4
Modeled,WV,gas,2030,43451.34606
Modeled,WV,other,2012,14646.72
Modeled,WV,other,2014,14646.72
Modeled,WV,other,2016,14646.72
Modeled,WV,other,2018,14646.72
Modeled,WV,other,2020,14646.72
Modeled,WV,other,2022,14646.72
Modeled,WV,other,2024,14646.72
Modeled,WV,other,2026,14646.72
Modeled,WV,other,2028,14646.72
Modeled,WV,other,2030,14646.72
Modeled,WV,solar,2014,755.2291061
Modeled,WV,solar,2016,1394.611324
Modeled,WV,solar,2018,3006.883592
Modeled,WV,solar,2020,4613.130307
Modeled,WV,solar,2022,10018.94362
Modeled,WV,solar,2024,19269.21743
Modeled,WV,solar,2026,36280.87002
Modeled,WV,solar,2028,63019.11739
Modeled,WV,solar,2030,97435.1468
Modeled,WV,water,2010,846072.997
Modeled,WV,water,2012,846072.997
Modeled,WV,water,2014,846072.997
Modeled,WV,water,2016,846072.997
Modeled,WV,water,2018,846072.997
Modeled,WV,water,2020,846072.997
Modeled,WV,water,2022,846072.997
Modeled,WV,water,2024,1337431.428
Modeled,WV,water,2026,1688251.236
Modeled,WV,water,2028,1763522.654
Modeled,WV,water,2030,1763522.654
Modeled,WV,wind,2010,1131354
Modeled,WV,wind,2012,1610278.774
Modeled,WV,wind,2014,1622812.661
Modeled,WV,wind,2016,1770539.975
Modeled,WV,wind,2018,1778839.88
Modeled,WV,wind,2020,1785560.909
Modeled,WV,wind,2022,1946574.572
Modeled,WV,wind,2024,1944889.19
Modeled,WV,wind,2026,2052162.129
Modeled,WV,wind,2028,2900321.892
Modeled,WV,wind,2030,3348204.885
Modeled,WY,coal,2010,41535333.52
Modeled,WY,coal,2012,38264092.99
Modeled,WY,coal,2014,19670897.42
Modeled,WY,coal,2016,35390504.01
Modeled,WY,coal,2018,42199615.94
Modeled,WY,coal,2020,45320536.84
Modeled,WY,coal,2022,46045078.39
Modeled,WY,coal,2024,46323334.56
Modeled,WY,coal,2026,46622860.88
Modeled,WY,coal,2028,41124121.84
Modeled,WY,coal,2030,37984039.94
Modeled,WY,gas,2010,5682.932878
Modeled,WY,gas,2012,8974.376658
Modeled,WY,gas,2014,1052278.018
Modeled,WY,gas,2016,704878.9411
Modeled,WY,gas,2018,704641.722
Modeled,WY,gas,2020,581487.871
Modeled,WY,gas,2022,559026.3334
Modeled,WY,gas,2024,565199.5497
Modeled,WY,gas,2026,668834.0374
Modeled,WY,gas,2028,525013.1082
Modeled,WY,gas,2030,512696.904
Modeled,WY,solar,2010,76.58554917
Modeled,WY,solar,2012,75.82160831
Modeled,WY,solar,2014,75.06528777
Modeled,WY,solar,2016,6613.242967
Modeled,WY,solar,2018,16024.30713
Modeled,WY,solar,2020,31795.87766
Modeled,WY,solar,2022,43558.5179
Modeled,WY,solar,2024,56459.19209
Modeled,WY,solar,2026,71690.51575
Modeled,WY,solar,2028,93133.04202
Modeled,WY,solar,2030,119576.5198
Modeled,WY,water,2010,868665.2185
Modeled,WY,water,2012,869808.3061
Modeled,WY,water,2014,869808.3061
Modeled,WY,water,2016,869808.3061
Modeled,WY,water,2018,869808.3061
Modeled,WY,water,2020,869808.3061
Modeled,WY,water,2022,869808.3061
Modeled,WY,water,2024,869808.3061
Modeled,WY,water,2026,869808.3061
Modeled,WY,water,2028,1040321.868
Modeled,WY,water,2030,1040321.868
Modeled,WY,wind,2010,3734703.36
Modeled,WY,wind,2012,3733759.918
Modeled,WY,wind,2014,3731811.402
Modeled,WY,wind,2016,3730140.222
Modeled,WY,wind,2018,3729212.515
Modeled,WY,wind,2020,3728743.163
Modeled,WY,wind,2022,3727542.195
Modeled,WY,wind,2024,3489411.205
Modeled,WY,wind,2026,6370619.584
Modeled,WY,wind,2028,10306842.73
Modeled,WY,wind,2030,17226904.79
